"PPEE"	"PPDE"	"PostFC"	"RealFC"	"C1Mean"	"C2Mean"
"NM_001285428"	0	1	0.00378833976585768	4.42175466114002e-05	0	226.144564564236
"NM_053199"	0	1	0.275632724164398	0.27552295598816	912.995249418469	3313.70753088227
"NM_009790"	0	1	0.249435814687064	0.249319990627022	811.285872472749	3254.0245859648
"NM_001033226"	0	1	3.72460616302892	3.73021776569005	1539.40162660004	412.676798277384
"NM_001285412"	0	1	0.257705679520784	0.257446477383017	626.644649637093	2434.10623265206
"NM_145621"	0	1	0.254157141043865	0.254001164116291	609.886011572354	2401.14439507639
"NM_001081557"	0	1	0.241716881722678	0.241660253248848	1624.92079008907	6724.01998939095
"NM_001110807"	0	1	3.67078942063208	3.67301630965049	2212.05071052322	602.236362127837
"NM_001177799"	0	1	0.26406463811113	0.263787338572589	595.032827533127	2255.75720532924
"NM_023709"	0	1	4.26276340374408	4.26648444571905	1878.54663050618	440.295514858047
"NM_130886"	0	1	0.252994049154859	0.252869175397533	759.584630582518	3003.89361691324
"NM_001277932"	0	1	0.271022980423695	0.2708165584777	812.889653804035	3001.65156151406
"NM_001301158"	0	1	0.00768581147236925	9.00570998730985e-05	0	111.03066213648
"NM_146055"	0	1	4.04538135181044	4.04747465453702	2956.82366650558	730.527907925158
"NM_001164620"	0	1	0.263707008752652	0.263546650393399	1028.52794234591	3902.66886467387
"NM_172730"	0	1	4.03210623445718	4.03640411082069	1429.93142204311	354.251214383802
"NM_028377"	0	1	3.8855103679012	3.88879846382333	1713.65808564847	440.65775421518
"NM_001166282"	0	1	0.232064370063966	0.231906993191773	575.46343838069	2481.47376407437
"NM_026613"	0	1	3.94685952340335	3.95046892655939	1619.58266633182	409.96478943402
"NM_001162903"	0	1	0.244531228894522	0.2444168499767	810.642614403019	3316.67055815422
"NM_029256"	0	1	0.260628771990724	0.260132857155926	329.641010552366	1267.23095585807
"NM_001159910"	0	1	0.249528478555398	0.249230464595013	315.150547482942	1264.52460653401
"NM_172297"	0	1	0.244714448206587	0.244322385946859	400.04817836705	1637.40925168521
"NM_028381"	0	1	0.23963664831847	0.239271111977936	249.917471953846	1044.52675952696
"NM_011330"	0	1	0.294402741256454	0.293972168662545	241.89777636708	822.8834646013
"NM_011124"	0	1	4.21562157612075	4.23177027574147	716.221166735503	169.240956471168
"NM_013652"	0	1	0.263457704481375	0.262747587631959	136.838399474726	520.825988288559
"NM_001198789"	0	1	0.28966736864571	0.288996077078981	153.549126754223	531.343672016304
"NM_009915"	0	1	0.272371896642205	0.272241091877156	760.44354559885	2793.29919647498
"NM_009914"	0	1	0.256435241541412	0.256290051527833	659.083323358671	2571.65955732221
"NM_009917"	0	1	0.255343566129167	0.255184407102686	599.521377181603	2349.39443261627
"NM_009840"	0	1	0.286985065665867	0.286792283953785	532.629497114263	1857.22091908601
"NM_130905"	0	1	4.34671175542456	4.35186859678608	1418.20940323411	325.877459993963
"NM_007648"	0	1	0.257321537388947	0.257006054745503	303.799832422769	1182.10157602342
"NM_001271461"	0	1	0.299171357242156	0.29869503744963	373.53676200283	1250.5858089974
"NM_001168535"	0	1	0.265831568254087	0.265598628074235	711.499792145018	2678.88106696045
"NM_009861"	0	1	0.249021867022162	0.248808587413395	445.513740540809	1790.61847135807
"NM_172395"	0	1	0.258384654172499	0.258136897761919	656.751442181473	2544.22698384726
"NM_013538"	0	1	4.28700614191443	4.29267325408614	1250.24802502257	291.243946205307
"NM_026410"	0	1	0.244996932803649	0.244746401227441	370.359889083277	1513.27022486057
"NM_001291817"	0	1	0.248240258174085	0.248101867803072	1145.52134935496	4617.17148073035
"NM_001308486"	0	1	3.92159304803969	3.9245199657505	1967.10098849774	501.226076173601
"NM_153785"	0	1	0.250444467567165	0.250163679266256	567.60362898591	2268.9589832303
"NM_029976"	0	1	0.248098430194172	0.247842053498659	364.988060264506	1472.69430950687
"NM_001080929"	0	1	0.24946139702564	0.249333608528762	735.341879765825	2949.25898986824
"NM_001008424"	0	1	0.255781167085878	0.255601717236456	532.287512429007	2082.51713707937
"NM_175565"	0	1	0.253082267146223	0.252867607933154	747.849804460696	2957.50524117077
"NM_175833"	0	1	0.269445400530235	0.269216928066795	731.676316720069	2717.82175736458
"NR_003247"	0	1	0.261287198304925	0.26066026347488	154.21726911874	591.669249697388
"NM_001039185"	0	1	0.218657417223506	0.218378081969394	519.182660847868	2377.48437198846
"NM_028171"	0	1	0.248304096473997	0.24737702324751	170.476995695377	689.168782480529
"NM_175315"	0	1	0.201446281707484	0.201102950432241	234.867990993055	1167.93900566212
"NM_177036"	0	1	0.267319708642832	0.267179199599953	699.583861469046	2618.43433442628
"NM_144815"	0	1	0.280529604926898	0.280288434794581	419.872424801595	1498.02692438941
"NM_001146293"	0	1	0.223620525950952	0.223421764251562	741.76223710421	3320.0436196152
"NM_181061"	0	1	0.279780177425413	0.279497831673425	362.558262128416	1297.20314815799
"NR_131030"	0	1	0.270272777459069	0.269931308877925	490.295553678487	1816.39861045957
"NM_029606"	0	1	0.245819819476921	0.245681526946869	672.78384146055	2738.46956670363
"NM_028293"	0	1	0.283326688040373	0.283000154689754	527.929448440396	1865.49939881698
"NM_001243075"	0	1	0.249911530446285	0.249493406594807	380.4161606177	1524.78444571269
"NM_207298"	0	1	0.295385398224096	0.29520990807917	595.190034132438	2016.18260683085
"NM_001159415"	0	1	0.231678711881825	0.231240204580852	344.366205787827	1489.24748622324
"NM_007593"	0	1	0.265311355825531	0.264877338747875	225.141282318974	850.010931889856
"NM_008187"	0	1	0.28539943226435	0.28503593365205	281.370064635258	987.164006554362
"NM_028948"	0	1	0.254985546906323	0.25457338158581	391.109974522256	1536.36419625673
"NM_172447"	0	1	0.252461651164191	0.252312021216745	632.964198987981	2508.68616094999
"NM_177674"	0	1	0.25501781269228	0.254856035830169	596.821772085932	2341.8288744132
"NM_025747"	0	1	0.275460248602408	0.275354405680727	946.50072516356	3437.41720521799
"NM_007686"	0	1	0.216936423823167	0.216703622410005	366.014953290994	1689.04784416686
"NM_001160149"	0	1	3.69597030660772	3.70437360422838	1010.13540872888	272.679938070999
"NM_133928"	0	1	0.249403676444922	0.249036460653125	255.60193655938	1026.39366751523
"NM_173368"	0	1	0.264347507096725	0.264272090301557	2191.07735092026	8291.01819151296
"NM_025844"	0	1	3.98733363315678	3.9905569494799	1857.14189438952	465.376640987936
"NM_028117"	0	1	0.236340879401618	0.236113095302468	397.482853706385	1683.47499771766
"NM_016803"	0	1	0.251994822664654	0.251917802630031	1228.54008257369	4876.77945174808
"NM_011998"	0	1	0.260429885082764	0.260196955153651	414.838363114691	1594.35286589025
"NM_019950"	0	1	0.270652952016518	0.270423822857233	432.236940021531	1598.39555264146
"NM_001081163"	0	1	0.24716892008357	0.247055719342505	825.032449629624	3339.48949357711
"NM_173385"	0	1	0.246892811144812	0.246777971313607	812.640391860529	3293.03267935572
"NM_001085500"	0	1	3.93664798929852	3.94680926101105	572.763711800224	145.113230924389
"NM_019563"	0	1	0.231931911197548	0.231566252140777	244.238421362033	1054.7569148851
"NM_009897"	0	1	0.253035532615403	0.252735076204756	315.502885490633	1248.38373397864
"NM_025415"	0	1	0.274193163283265	0.273535394866609	151.553519226217	554.0810685439
"NM_001293300"	0	1	0.244832849456687	0.244725198778099	1459.16964310294	5962.51306827638
"NM_001177771"	0	1	0.251400665783963	0.251041038157515	444.155544848548	1769.28456677062
"NM_001302386"	0	1	0.259106775737995	0.258925891871231	901.426262172822	3481.43504073438
"NM_181549"	0	1	4.22040310131537	4.22535527317975	1379.77325584225	326.53845962903
"NM_001289708"	0	1	0.270488760250836	0.270159944399542	509.442800940022	1885.73513543202
"NM_009990"	0	1	0.261864523589628	0.261703823113417	1021.71198003393	3904.10560625591
"NM_012000"	0	1	0.25271659779685	0.252640731632081	1249.59768792028	4946.17456749909
"NM_181990"	0	1	0.218819185693016	0.218395942916328	202.403601208759	926.809420296229
"NM_001081375"	0	1	0.247568986438534	0.246106520491317	107.613670531586	437.295238060049
"NM_009920"	0	1	3.57528009537018	3.58276361610985	1047.93964227909	292.487567399365
"NM_172546"	0	1	0.276465992519235	0.276330944877374	743.410576136863	2690.31690662555
"NM_001164413"	0	1	0.217224371219869	0.216983297551531	598.839344157812	2759.87682500132
"NM_001164414"	0	1	0.682354968594467	0.682128628117154	813.662933913676	1192.83384260432
"NM_016877"	0	1	0.306295185699633	0.306127961077742	1079.38707982887	3525.95697155263
"NM_177129"	0	1	0.246373515302949	0.246323547921025	1865.54733333899	7573.59532147384
"NM_017383"	0	1	0.224960631472111	0.224821372533744	628.296264388688	2794.68099093051
"NM_130457"	0	1	3.88644482717997	3.88789090496725	3896.88574572403	1002.30612485455
"NM_001163126"	0	1	3.78474016329964	3.78690307379414	2448.28323078343	646.505948011961
"NM_027174"	0	1	0.254499703860917	0.254422451013402	1232.87301009326	4845.80060037155
"NM_009933"	0	1	0.23918678262322	0.239068297247614	770.83737748904	3224.37142724812
"NM_026763"	0	1	0.253666327804983	0.253603169504269	1504.83021266287	5933.82834912025
"NM_146211"	0	1	0.26076608682364	0.26061687804775	648.360377400277	2487.81957672252
"NM_025417"	0	1	0.252932609067618	0.252393549473745	175.634422396781	695.90486297098
"NM_001195390"	0	1	0.227712361632262	0.227469030918077	613.622260854769	2697.64188860266
"NM_178599"	0	1	0.248643167823134	0.24850739148367	690.53910437651	2778.77698196342
"NM_021538"	0	1	0.284769596202457	0.284326605765583	230.506612530014	810.735838959812
"NM_001285513"	0	1	4.22606430303164	4.23061654955579	2548.31411864351	602.342893199712
"NM_011991"	0	1	0.218182978853255	0.217880064952821	282.371685356887	1296.03186329774
"NM_183405"	0	1	0.321979040599714	0.320336701218306	112.396303272962	350.890483289793
"NM_007752"	0	1	0.228904486202865	0.22868767519687	691.300837751903	3022.93750758551
"NM_029706"	0	1	0.254686571569375	0.254372488045464	303.097749957644	1191.58014517116
"NM_030703"	0	1	0.27568444333605	0.275427213925116	389.435912963545	1413.96034597107
"NM_178576"	0	1	4.00938056932594	4.01706867230872	1336.4960546411	332.6967978335
"NM_205769"	0	1	0.318130496707494	0.317787428405787	317.158828920454	998.043417378921
"NM_009953"	0	1	0.24585033545413	0.245535096071583	499.258775237232	2033.38067703656
"NM_031402"	0	1	0.250415330900161	0.25029794503927	802.582878557281	3206.54001155268
"NM_007765"	0	1	4.6482391007722	4.65405129863114	2482.99631142252	533.505028541441
"NM_007770"	0	1	0.315882287803077	0.315614114728768	684.336160853004	2168.29024044114
"NM_001082573"	0	1	0.333479023612379	0.332287095101492	157.925893870419	475.289511171747
"NM_173185"	0	1	0.244662039357784	0.244595026889242	1384.40542459598	5660.02095894045
"NM_001290666"	0	1	4.14242373919415	4.14369327874424	8717.84952692674	2103.8763015384
"NM_145529"	0	1	3.78459213055041	3.78698975927258	2208.53829872749	583.183628480189
"NM_177612"	0	1	3.60946419703718	3.61225063999058	2875.28770037277	795.975103730308
"NM_008729"	0	1	0.24920766410371	0.249128804441637	1191.01800834289	4780.76198263884
"NM_031251"	0	1	0.252319221976605	0.252160789314235	597.550885525126	2369.75132233019
"NM_026906"	0	1	0.273744279849137	0.273180539488469	299.122740219887	1094.99018112569
"NM_021445"	0	1	3.86185795065946	3.86703883407075	1072.63472042954	277.371419337955
"NM_183315"	0	1	0.306893263247798	0.306525079932834	289.747804602245	945.288846886319
"NM_001018063"	0	1	3.99839303226853	4.00871052920778	990.189407332032	247.001950630349
"NM_019396"	0	1	0.2440122584184	0.243896368803331	798.919907903337	3275.68414757283
"NM_009995"	0	1	0.241754316814047	0.241499596777151	360.980987255352	1494.779192499
"NM_007812"	0	1	0.26391373716913	0.26362958176866	347.281751639677	1317.33742857663
"NM_007817"	0	1	0.23886234810425	0.238595646496733	341.916845420132	1433.07082289261
"NM_001160265"	0	1	0.255685997455383	0.255360370547842	293.094520190445	1147.79738906992
"NM_001285948"	0	1	0.251497316028123	0.251235698324461	610.947971146986	2431.80194082522
"NM_001039944"	0	1	0.439285180053806	0.437554728845504	120.498813967669	275.404264829531
"NM_001039942"	0	1	0.439285180053806	0.437554728845504	120.498813967669	275.404264829531
"NR_040350"	0	1	0.244221710605712	0.244040307331859	510.546684267869	2092.08982502434
"NR_037998"	0	1	0.25185085833608	0.251677803492366	546.35446967125	2170.87858091461
"NR_038050"	0	1	0.247081656318174	0.246810931283134	583.418451756647	2363.85795642919
"NR_040605"	0	1	0.235014996181569	0.234164239877552	105.720778633101	451.51401873313
"NR_027803"	0	1	0.223272901399631	0.223094755948729	488.435591272676	2189.39866268021
"NR_033147"	0	1	0.234834568573537	0.23462888609239	438.291169213985	1868.05141610967
"NM_001008231"	0	1	0.258992054760039	0.258912878709366	1216.78045558837	4699.60348255
"NM_010014"	0	1	4.64411911246142	4.65969977453318	926.325580503301	198.787267061289
"NM_001290639"	0	1	0.0126067534745258	0.00014844486473153	0	67.3550787319957
"NM_007828"	0	1	0.26936367645605	0.268888799104435	351.628377622179	1307.73646914766
"NM_001177372"	0	1	4.16487274808783	4.16958471802459	2380.39195437516	570.886651670125
"NM_013810"	0	1	0.239286311788535	0.238946567130633	454.740456645	1903.13705963692
"NM_001110214"	0	1	3.73454849434629	3.73754904678024	2895.16662463727	774.609031991396
"NM_001190451"	0	1	4.15582751060507	4.16309481382987	1536.58718222396	369.089732516147
"NM_133761"	0	1	4.07716224268089	4.07853811567966	4580.45621474325	1123.05568795667
"NM_027490"	0	1	0.258245168499876	0.258190861538489	1770.82810499197	6858.62974596169
"NM_021608"	0	1	3.93265478146809	3.93731996576401	1242.86072497963	315.654141036722
"NM_001159502"	0	1	0.237702046196518	0.237434309986654	574.589009393656	2420.02360603594
"NM_019693"	0	1	4.26292626966716	4.27221897921954	1275.02514599096	298.437985038419
"NM_001110826"	0	1	0.237946949328837	0.237810319231336	1127.377662016	4740.69118428842
"NM_001293783"	0	1	0.26544836381669	0.265369927288143	1247.91585652084	4702.57958606798
"NM_183124"	0	1	3.90599750496215	3.92084155090788	385.428729200296	98.295102156206
"NM_001093754"	0	1	0.24118774947639	0.240989045163178	782.20852019594	3245.85754417108
"NM_028110"	0	1	4.5755893537626	4.57978588011386	3316.69319231598	724.194860038897
"NM_001162917"	0	1	0.246477006635878	0.246422455261669	1709.23455778664	6936.2270242259
"NM_172733"	0	1	4.71520316095254	4.72140528387993	1420.18046058332	300.788252891403
"NM_024207"	0	1	0.286730832416396	0.286581975127133	689.539310141321	2406.10542242119
"NM_001291146"	0	1	0.274616582589039	0.274415099181875	839.720823359949	3060.06514114009
"NM_172594"	0	1	0.238331846773532	0.238213241167399	768.163975521555	3224.72247816539
"NM_178367"	0	1	0.262585330956922	0.262491523009383	1036.13499370234	3947.33649646308
"NM_027883"	0	1	0.00571521645296984	6.68358393885997e-05	0	149.610324835865
"NM_203319"	0	1	0.267641106994757	0.267527391147318	865.16574081844	3233.96068654558
"NM_030150"	0	1	4.04843326895233	4.05164056913814	1933.74346973317	477.266657871089
"NM_001305980"	0	1	4.20506104883608	4.20762129088797	4477.0784829821	1064.03264392275
"NM_001081419"	0	1	0.250092966176776	0.2500181843898	1258.96265430351	5035.51434546385
"NM_178118"	0	1	0.250548870807123	0.250465566808504	1131.50055807217	4517.61919945511
"NM_001194940"	0	1	0.255002585045455	0.254888459140682	1414.2343687007	5548.47333843206
"NM_198618"	0	1	0.242141725335868	0.241936837847331	760.628514456985	3143.9449314808
"NM_198854"	0	1	4.01883214079161	4.02803934521758	1122.54760740587	278.675859595355
"NM_028772"	0	1	3.77342873368036	3.77564170924314	2376.08761968467	629.312854938209
"NM_001166173"	0	1	0.23189801798879	0.231507216882301	386.740949961674	1670.56837405691
"NM_021422"	0	1	3.68068683503455	3.68278182740172	2366.30599670694	642.524938969337
"NM_026400"	0	1	0.227563685325677	0.227380327203017	487.117834788381	2142.33820039399
"NM_008299"	0	1	0.263537464976192	0.26309146062572	218.138096230598	829.16208985715
"NM_019964"	0	1	0.236836313536497	0.236318771007278	174.975871325159	740.455391637341
"NM_001253685"	0	1	0.232948598065873	0.232243661003136	214.783802474935	924.8540051021
"NM_172338"	0	1	0.263337987575208	0.263219869669457	824.326098156112	3131.72963345278
"NM_001286973"	0	1	0.278433415773103	0.277257169183113	144.555470555347	521.4029213729
"NM_009584"	0	1	0.258010669312357	0.257774588855091	406.818001520391	1578.22159888383
"NM_153082"	0	1	4.25115768957897	4.25298958995325	3790.20297848109	891.177927530937
"NM_172400"	0	1	0.277883832794854	0.277540465091751	293.084081285301	1056.03089547233
"NM_028821"	0	1	0.269714189278697	0.269632229261259	1206.40223889379	4474.27796698056
"NM_001253893"	0	1	0.267852147607639	0.267641716044413	791.480071043824	2957.2646832653
"NM_001253894"	0	1	0.276568396252447	0.276304096619208	642.813869804126	2326.49864634136
"NM_016878"	0	1	4.1939375682214	4.20274039817058	1296.09572524306	308.385380739493
"NM_133964"	0	1	0.241677981530376	0.241324932413767	260.277817569843	1078.56822632086
"NR_036582"	0	1	0.263500008257358	0.263270261789656	717.337291154884	2724.74624963681
"NM_144491"	0	1	0.252069117891238	0.251839604707662	417.344775451615	1657.21454947499
"NM_001047433"	0	1	0.24846801252993	0.248199485599262	590.414340954568	2378.81983330536
"NM_172254"	0	1	0.248645733378357	0.248376107805472	588.28783103334	2368.56657619022
"NM_010074"	0	1	0.242446259873473	0.242357677191208	1054.0101932023	4349.01745981812
"NM_025274"	0	1	0.233807098116786	0.233071518487934	123.4496854641	529.697302998892
"NM_027878"	0	1	0.240171428001902	0.240010513347262	569.083205358995	2371.10782072477
"NM_013505"	0	1	0.242535983396099	0.242423540559881	820.035814514326	3382.68877842893
"NM_133833"	0	1	0.283212879140493	0.283168953543024	3927.54165735732	13869.9838966317
"NM_001285813"	0	1	0.244344129881706	0.244207356593846	1146.78362516046	4695.97312334118
